"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Ordenanza",10912,2026,"Decreto-Ordenanza Nº 27 .800/62. Modificación.","21/05/2026","10/06/2026",2050,2026,"12/06/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263065"
"Ordenanza",10910,2026,"""Programa de Formación y Capacitación para Choferes del Servicio Público de Taxis"". Creación.","07/05/2026","18/05/2026",2053,2026,"19/06/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263365"
"Ordenanza",10906,2026,"""Plaza Gran Ducado de Luxemburgo"". Designación.","07/05/2026","15/05/2026",2045,2026,"05/06/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262795"
"Ordenanza",10905,2026,"Estudios de Costos. Tarifas de Servicios Públicos del Transporte Urbano de Pasajeros, Taxis y Remises.  Obligatoriedad de publicación. Disposición.","23/04/2026","11/05/2026",2043,2026,"03/06/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262448"
"Ordenanza",10904,2026,"Venta de bolsitas, sobres o dispositivos de uso oral, que contengan nicotina. Comercialización, restricciones y controles. Régimen aplicable.","23/04/2026","19/05/2026",2041,2026,"28/05/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262312"
"Ordenanza",10903,2026,"Ordenanza N° 6.808. Modificación.","09/04/2026","24/04/2026",2035,2026,"14/05/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261363"
"Ordenanza",10902,2026,"""Plazoleta República Argelina Democrática y Popular"". Designación.","09/04/2026","20/04/2026",2035,2026,"14/05/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261365"
"Ordenanza",10901,2026,"Ordenanza Nº 10.114. Modificación.","09/04/2026","21/04/2026",2037,2026,"19/05/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261723"
"Ordenanza",10900,2026,"Trazado oficial arterias varias. Tramos. Supresión.","19/03/2026",,2028,2026,"20/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259633"
"Ordenanza",10899,2026,"Plan de detalle ""Supermanzana N° 3 y Unidad de Gestión 1 de la Supermanzana N° 4. Ordenanza N° 10.231"". Disposición.","19/03/2026","14/04/2026",2028,2026,"20/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259756"
"Ordenanza",10898,2026,"""Paseo Dr. Horacio Daniel Usandizaga"". Designación.","19/03/2026","16/04/2026",2031,2026,"23/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259933"
"Ordenanza",10897,2026,"Plaza ""Horacio Ghirardi"". Designación.","19/03/2026","06/04/2026",2030,2026,"22/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259897"
"Ordenanza",10896,2026,"Decreto - Ordenanza N° 2649/80. Modificación.","05/03/2026","17/03/2026",2021,2026,"07/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258992"
"Ordenanza",10895,2026,"Calle Nº 13.118. ""Nora Cortiñas"". Nueva Denominación.","26/02/2026","11/03/2026",2019,2026,"01/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258800"
"Ordenanza",10894,2026,"Ordenanza Nº 7.808. Modificación.","26/02/2026","12/03/2026",2016,2026,"27/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258565"
"Ordenanza",10893,2026,"Ordenanza General Impositiva. Modificación.","26/02/2026","11/03/2026",2014,2026,"25/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258364"
"Ordenanza",10892,2026,"Ordenanza N° 7.369. Modificación.","26/02/2026",,2018,2026,"31/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258799"
"Ordenanza",10891,2025,"Práctica del kayakismo en aguas del río Paraná y afluentes. Jurisdicción ciudad de Rosario. Fomento y promoción.","18/12/2025","09/01/2026",1982,2026,"22/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256518"
"Ordenanza",10890,2025,"Ordenanza N° 9.068. Modificación.","18/12/2025","12/01/2026",1978,2026,"15/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256252"
"Ordenanza",10889,2025,"Guarderías náuticas. Cartelería informativa sobre medidas de seguridad. Exhibición. Obligación.","18/12/2025","20/01/2026",1988,2026,"03/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257005"
"Ordenanza",10888,2025,"""Espacio Cultural Folklórico Francisco Roberto Lovato"". Anfiteatro. Ubicación. Designación.","04/12/2025","29/12/2025",2003,2026,"04/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257752"
"Ordenanza",10887,2025,"Complejos de piletas públicas municipales. Acceso gratuito. Miembros del Cuerpo Activo de Bomberos Voluntarios de Rosario. Otorgamiento.","04/12/2025","29/12/2025",1982,2026,"22/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256519"
"Ordenanza",10886,2025,"Programa Municipal. ""Recargando Salud"". Creación.","04/12/2025","30/12/2025",1998,2026,"24/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257462"
"Ordenanza",10885,2025,"Programa ""Clubes al Día"". Creación.","04/12/2025","30/12/2025",1980,2026,"20/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256308"
"Ordenanza",10884,2025,"Registro Digital de Colonias de Vacaciones Infantiles y Juveniles en Clubes e Instituciones Deportivas. Creación.","04/12/2025","30/12/2025",1983,2026,"23/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256608"
"Ordenanza",10883,2025,"Programa ""Cuota Social del Deporte para niños, niñas y adolescentes"". Creación.","04/12/2025","30/12/2025",2007,2026,"11/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257977"
"Ordenanza",10882,2025,"Ordenanza N° 10.587. Modificación.","04/12/2025","30/12/2025",1980,2026,"20/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256305"
"Ordenanza",10881,2025,"Ordenanza Nº 5.389. Modificación.","04/12/2025","12/01/2026",1988,2026,"03/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256999"
"Ordenanza",10877,2025,"Capacitaciones en primeros auxilios. Personal de establecimientos gastronómicos, salones de fiestas, gimnasios, centros deportivos. Incorporación.","04/12/2025","11/02/2026",2000,2026,"26/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257549"
"Ordenanza",10876,2025,"Registro de Huella de Carbono de la Ciudad de Rosario. Creación.","04/12/2025","30/12/2025",2000,2026,"26/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257552"
"Ordenanza",10875,2025,"Ordenanza N° 5.442. Modificación.","04/12/2025","05/01/2026",1975,2026,"12/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256106"
"Ordenanza",10874,2025,"Protección, conservación, manejo y promoción del arbolado urbano y periurbano de la ciudad de Rosario. Disposición.","04/12/2025","30/12/2025",2009,2026,"16/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258208"
"Ordenanza",10873,2025,"Presupuesto General de la Administración Municipal - Ejercicio 2026. . Gastos asociados varios. Determinación. Ordenanza N° 10.756. Modificación.","04/12/2025","12/12/2025",1965,2025,"17/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255402"
"Ordenanza",10872,2025,"Código Tributario Municipal. Ordenanza General Impositiva. Ordenanza N° 6.803 y N° 5.532. Modificación.","04/12/2025","12/12/2025",1965,2025,"17/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255396"
"Ordenanza",10871,2025,"Gastos corrientes, de capital y aplicaciones financieras del presupuesto de la Administración Municipal para el ejercicio 2026. Fijación.","04/12/2025","12/12/2025",1966,2025,"18/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255397"
"Ordenanza",10870,2025,"Deuda. Tasa General de Inmueble (TGI) y Derecho de Registro e Inspección (DReI). Período. Instituciones prestadoras de servicios en el área de discapacidad. Condonación. Ordenanza Nº 9.524. Modificación.","04/12/2025","02/01/2026",1994,2026,"13/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257298"
"Ordenanza",10869,2025,"Programa de Continuidad Formativa y Empleo con Apoyos, destinado a personas con discapacidad. Creación.","04/12/2025","29/12/2025",1978,2026,"15/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256254"
"Ordenanza",10868,2025,"Sistema de Consulta de Franquicias de Estacionamiento. Creación.","04/12/2025","30/12/2025",1987,2026,"02/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256921"
"Ordenanza",10867,2025,"Ordenanza Nº 10.014. Modificación.","04/12/2025","30/12/2025",1972,2026,"06/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255795"
"Ordenanza",10866,2025,"Ordenanza Nº 9.068. Modificación.","04/12/2025","05/01/2026",1982,2026,"22/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256526"
"Ordenanza",10865,2025,"Ordenanza N° 8.245. Modificación.","04/12/2025","29/12/2025",1987,2026,"02/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256920"
"Ordenanza",10864,2025,"Ordenanza N° 8.973. Modificación.","04/12/2025","11/02/2026",2000,2026,"26/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257547"
"Ordenanza",10863,2025,"Trazado oficial arterias varias. Tramos. Supresión.","04/12/2025","05/01/2026",1998,2026,"24/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257460"
"Ordenanza",10862,2025,"Esquina ""Miguel Ángel Russo"". Designación.","04/12/2025","19/12/2025",1982,2026,"22/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256530"
"Ordenanza",10861,2025,"""Paseo Ricardo Iorio"". Designación.","04/12/2025","19/12/2025",1982,2026,"22/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256531"
"Ordenanza",10860,2025,"Ordenanza Nº 8.092. Modificación.","04/12/2025","05/01/2025",1981,2026,"21/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256521"
"Ordenanza",10859,2025,"""Paseo Hume: Corazón de Quintas"" . Ubicación. Designación.","04/12/2025","29/12/2025",2003,2026,"04/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257756"
"Ordenanza",10858,2025,"""Plaza Chiqui González"". Designación.","04/12/2025","19/12/2025",1981,2026,"21/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256528"
"Ordenanza",10857,2025,"Avenida Cañada de Gómez. Designación.","04/12/2025","19/12/2025",1981,2026,"21/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256527"
"Ordenanza",10856,2025,"""Centenario Club Universitario de Rosario"". Calle N° 1362.  Designación.","04/12/2025","29/12/2025",2003,2026,"04/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257749"
"Ordenanza",10855,2025,"Ley Nacional Nº 27.671. Capacitación obligatoria, periódica y permanente en la Cuestión de las Islas Malvinas para todas las personas que se desempeñen en la función pública. Adhesión.","04/12/2025","05/01/2026",1991,2026,"10/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257203"
"Ordenanza",10854,2025,"Mapa Bicontinental de la República Argentina. Exhibición pública y permanente. Dependencias. Disposición.","04/12/2025","05/01/2026",2000,2026,"26/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257553"
"Ordenanza",10853,2025,"""Parque Gobernador Miguel Lifschitz"". Parque Metropolitano de la Cabecera del Puente Rosario - Victoria. Designación.","04/12/2025","29/12/2025",2003,2026,"04/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257751"
"Ordenanza",10852,2025,"""Consejo Consultivo Joven de la Ciudad de Rosario"". Creación.","04/12/2025","18/12/2025",1976,2026,"13/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256155"
"Ordenanza",10851,2025,"Red de promoción de la producción, comercialización y consumo de Productos Agroecológicos y orgánicos. Disposición.","04/12/2025","09/01/2026",1990,2026,"06/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257138"
"Ordenanza",10850,2025,"Autonomía de la Ciudad de Rosario, Convocatoria a la Convención Estatuyente Municipal y Lineamientos para el Pleno Ejercicio de sus Facultades Autonómicas. Declaración.","28/11/2025","03/12/2025",1958,2025,"03/12/2025","SI","https://www.rosario.gob.ar/mr/normativa/autonomia-municipal/ordenanza-nb0-10850-2025"
"Ordenanza",10849,2025,"Promoción, desarrollo, adopción e implementación de tecnologías basadas en inteligencia 
artificial (IA) en el ámbito de la Municipalidad de Rosario. Disposición.","20/11/2025","28/01/2026",1992,2026,"11/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257231"
"Ordenanza",10848,2025,"Ordenanza Nº 9.987. Modificación. Ordenanzas N° 10.120, N° 10.624 y Decreto N° 1672/21. Derogación.","20/11/2025","15/12/2025",1969,2025,"29/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255611"
"Ordenanza",10846,2025,"""Paseo Pastor Norberto Carlini"". Tramo. Designación.","19/11/2025",,1962,2025,"12/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255255"
"Ordenanza",10845,2025,"Ordenanza N° 9.007. Modificación.","13/11/2025","04/12/2025",1998,2026,"24/02/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257459"
"Ordenanza",10844,2025,"Programa de Fomento al Diseño Local. Creación.","13/11/2025","16/12/2025",1967,2025,"22/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255510"
"Ordenanza",10842,2025,"Habilitación y funcionamiento de guarderías y pensionados de perros y/o gatos. Condiciones de habilitación. Definición. Autoridad de aplicación.","13/11/2025","03/12/2025",1965,2025,"17/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255408"
"Ordenanza",10840,2025,"Presupuesto de Gastos del Ejercicio 2025, Recursos de Libre Disponibilidad de la Administración Municipal. Incremento. Autorización.","13/11/2025","14/11/2025",1950,2025,"18/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254532"
"Ordenanza",10839,2025,"Proyecto de Articulación. Definición. Ámbito de aplicación. Ordenanza N° 10.719. Modificación. Ordenanzas N° 9.104 y modificatorias. Derogación.","30/10/2025","14/11/2025",1952,2025,"20/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254627"
"Ordenanza",10838,2025,"Ordenanza N° 8.245. Modificación.","30/10/2025","14/11/2025",1954,2025,"27/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254826"
"Ordenanza",10837,2025,"Derechos de Edificación Transferibles. Régimen. Disposición. Ordenanza N° 10.267. Modificación.","30/10/2025","14/11/2025",1954,2025,"27/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254824"
"Ordenanza",10836,2025,"Ordenanza Nº 9.068. Modificación.","30/10/2025","11/11/2025",1950,2025,"18/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254564"
"Ordenanza",10835,2025,"Trazado oficial. Calle Gabino Ezeiza. Tramo. Modificación.","30/10/2025","12/11/2025",1962,2025,"12/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255254"
"Ordenanza",10834,2025,"Reglamento de Edificación. Modificación.","30/10/2025",,1963,2025,"15/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255324"
"Ordenanza",10831,2025,"Decreto-Ordenanza Nº 2.649/80. Modificación.","16/10/2025","27/10/2025",1945,2025,"07/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253942"
"Ordenanza",10830,2025,"Ordenanza Nº 10.652. Modificación.","16/10/2025","17/11/2025",1956,2025,"01/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254908"
"Ordenanza",10829,2025,"Ordenanzas Nº 9.908 y N° Ordenanza Nº 10.636. Modificación.","02/10/2025","21/10/2025",1949,2025,"17/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254445"
"Ordenanza",10828,2025,"Ordenanza N° 10.719. Modificación.","02/10/2025","21/10/2025",1936,2025,"22/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252989"
"Ordenanza",10827,2025,"Ordenanza Nº 10.464. Modificación.","02/10/2025","29/10/2025",1955,2025,"28/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254870"
"Ordenanza",10825,2025,"""Plaza La Consolata"". Designación.","02/10/2025","17/10/2025",1961,2025,"11/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255142"
"Ordenanza",10824,2025,"""Paseo República de Eslovenia"". Designación.","02/10/2025","17/10/2025",1961,2025,"11/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255143"
"Ordenanza",10823,2025,"Ordenanza Nº 10.267. Código de Convivencia Ciudadana de la ciudad de Rosario. Modificación.","02/10/2023","29/10/2025",1942,2025,"04/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253755"
"Ordenanza",10822,2025,"Circuito Turístico ""Berni Rosarino"". Creación.","18/09/2025","10/10/2025",1961,2025,"11/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255137"
"Ordenanza",10821,2025,"Ordenanza Nº 9.368. Modificación.","18/09/2025","14/10/2025",1950,2025,"18/11/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254567"
"Ordenanza",10820,2025,"Trazado oficial. Calle Provincia de Misiones Sureste. Tramo. Modificación.","18/09/2025","14/10/2025",1940,2025,"31/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253421"
"Ordenanza",10819,2025,"Ordenanza N° 10.267. Código de Convivencia Ciudadana. Modificación.","18/09/2025","13/10/2025",1933,2025,"15/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252641"
"Ordenanza",10818,2025,"""Día Municipal del Remero/a"". 11 de Abril de cada año. Disposición.","04/09/2025","15/09/2025",1928,2025,"01/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252172"
"Ordenanza",10817,2025,"Programa de Zonas Neuroprotegidas en la ciudad de Rosario. Creación.","04/09/2025","15/09/2025",1933,2025,"15/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252689"
"Ordenanza",10816,2025,"Protocolo de Alerta Temprana de ACV. Creación.","04/09/2025","15/09/2025",1935,2025,"20/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252691"
"Ordenanza",10814,2025,"Inmueble calle Corrientes Nº 437/47. Estado de Ruina. Declaración. Ordenanza Nº 8.245. Modificación.","04/09/2025","30/09/2025",1928,2025,"01/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252173"
"Ordenanza",10813,2025,"""Edificación de perímetro libre - Torre"". Definición. Ámbito de aplicación.","04/09/2025","19/09/2025",1925,2025,"26/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=251898"
"Ordenanza",10812,2025,"Ordenanza N° 8.973, Modificación.","04/09/2025","29/10/2025",1940,2025,"31/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253422"
"Ordenanza",10811,2025,"Ordenanza Nº 8.243. Modificación.","04/09/2025","29/10/2025",1940,2025,"31/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253423"
"Ordenanza",10809,2025,"Ordenanza N° 3.574. Modificación.","04/09/2025","30/09/2025",1933,2025,"15/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252643"
"Ordenanza",10807,2025,"Día Municipal de la Concientización, Sensibilización e Información sobre la Deficiencia de la Hormona del Crecimiento en Niños y Niñas. 20 de septiembre de cada año. Disposición.","04/09/2025","15/09/2025",1933,2025,"15/10/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252690"
"Ordenanza",10806,2025,"""Melitona Enrique"". Arteria Nº 734 Barrio Sorrento. Designación.","21/08/2025","01/09/2025",1916,2025,"11/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=251040"
"Ordenanza",10805,2025,"Plan de Detalle ""Unidad de Gestión 4. Manzana 211. Gráfico 7.""","21/08/2025","04/09/2025",1915,2025,"10/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=250982"
"Ordenanza",10804,2025,"""Paseo Cristina Cinalli"". Tramo Pje. Di Pierri José. Designación.","21/08/2025","01/09/2025",1916,2025,"11/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=251048"
"Ordenanza",10803,2025,"""Plaza de Chen"". Ubicación. Designación.","07/08/2025","13/08/2025",1916,2025,"11/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=251051"
"Ordenanza",10802,2025,"""Paseo Osvaldo Bayer"". Vereda Noreste de avenida Presidente Arturo Frondizi. Tramo. Designación.","07/08/2025","13/08/2025",1913,2025,"03/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=250747"
"Ordenanza",10801,2025,"Jardines Maternales y de Infantes Particulares. Habilitación. Regulación. Ordenanzas N° 5.814 y Nº 4.689. Derogación.","07/08/2025","26/08/2025",1913,2025,"03/09/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=250744"
"Ordenanza",10800,2025,"Ordenanza 9.774. Modificación.","03/07/2025","10/07/2025",1883,2025,"10/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=248170"
"Ordenanza",10799,2025,"Programa ""Rosario Ecoworking"". Creación.","03/07/2025","17/07/2025",1885,2025,"15/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=248318"
"Ordenanza",10798,2025,"Ordenanza 7.369. Modificación.","03/07/2025","10/07/2025",1883,2025,"10/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=248171"
"Ordenanza",10797,2025,"Ordenanza Nº 10.631. Modificación.","03/07/2025","15/07/2025",1893,2025,"29/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=249317"
"Ordenanza",10796,2025,"Ordenanza N° 8.125. ""Plan especial Pichincha"". Modificación.","03/07/2025","24/07/2025",1898,2025,"05/08/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=249529"
"Ordenanza",10795,2025,"Interés Social. Proyecto de urbanización y loteo. Identificación inmueble de dominio privado. Declaración.","03/07/2025","15/07/2025",1893,2025,"29/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=249313"
"Ordenanza",10794,2025,"Ordenanza Nº 8.350. Modificación.","19/06/2025","01/07/2025",1882,2025,"08/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=247990"
"Ordenanza",10792,2025,"Ley Nacional Nº 27.710. Lengua de Señas Argentina (LSA). Lengua natural y originaria. Reconocimiento. Adhesión.","19/06/2025","14/07/2025",1897,2025,"04/08/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=249500"
"Ordenanza",10790,2025,"Ordenanza General Impositiva. Decreto - Ordenanza Nº 2.649. Ordenanza 7369. Modificación.","05/06/2025","09/06/2025",1870,2025,"12/06/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=246916"
"Ordenanza",10789,2025,"Red de Ciclovías. Tramos ""Ciclovías temporales"". Incorporación.","05/06/2025","24/06/2025",1884,2025,"11/07/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=248231"
"Ordenanza",10788,2025,"Estado de Ruina. Inmueble calle Thedy Nº 375 Bis. Declaración.","05/06/2025","23/06/2025",1877,2025,"26/06/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=247423"
