"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto Concejo Municipal",69622,2026,"EXPTE. N° 16981-C-26. DECLARACION DE INSTITUCION DISTINGUIDA A ROSARIO SOLIDARIA EN EL MARCO DE SU 15 ANIVERSARIO.","21/05/2026","02/06/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263797"
"Decreto Concejo Municipal",69621,2026,"Declarase de Interés Municipal el evento ""Coyuntura Económica e Inversión"", con la disertación del economista Claudio zuchovicki.","21/05/2026","08/06/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262770"
"Decreto Concejo Municipal",69619,2026,"Visitante Distinguido. Sr. Embajador de la República Argelina Democrática y Popular en la República Argentina, Lotfi Sebouai. Declaración.","21/05/2026","01/06/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263367"
"Decreto Concejo Municipal",69487,2026,"Encomiendase al D.E.M. que, de cumplimiento a lo establecido en la ordenanza nro 10749","21/05/2026","08/06/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262794"
"Decreto Concejo Municipal",69440,2026,"Declarase de Interés Municipal a la ""240"" Reunión del Concejo Directivo de la Federación Empresaria Hotelera Gastronómica de la República Argentina.","07/05/2026","26/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263100"
"Decreto Concejo Municipal",69438,2026,"Declarase de interés Municipal el 70 aniversario de la ""Galería Rosario"".","07/05/2026","26/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262812"
"Decreto Concejo Municipal",69437,2026,"Periodista Distinguida de la Ciudad. Mg. Lic. Karina Vimonte. Declaración.","07/05/2026","19/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263447"
"Decreto Concejo Municipal",69431,2026,"Otorgase diploma de honor al equipo de voley masculino de Sonder.","07/05/2026","18/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263258"
"Decreto Concejo Municipal",69394,2026,"Declarase de Interés Municipal la fiesta del trabajador y la trabajadora de la alimentación organizada por el sind. de trabajadores de la industria de la alimentación.","07/05/2026","26/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262820"
"Decreto Concejo Municipal",69388,2026,"Interés Municipal. Convenio de Cooperación institucional y Conferencia II Silencio Administrativo y Acceso a la Justicia"". 27 de abril. Colegio de Abogados de Rosario. Declaración.","23/04/2026","14/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261939"
"Decreto Concejo Municipal",69357,2026,"Declarase a la Delegación Rosario de la Camara Argentina de la Construcción como institución de la ciudad de Rosario.","23/04/2026","15/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262739"
"Decreto Concejo Municipal",69352,2026,"Declarase deportista distinguido de la ciudad de Rosario al gran Master Javier Meucci por su rol en el desarrollo, enseñanza y promoción del Taekwondo ITF en Rosario.","23/04/2026","07/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261442"
"Decreto Concejo Municipal",69290,2026,"Interés Municipal. Jornada Comunitaria Un Picadito por Joni. Decalración.","23/04/2026","05/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261441"
"Decreto Concejo Municipal",69289,2026,"Encomiendase al D.E.M. que acompañe al grupo de trabajadores y trabajadoras vecinos/as de la ciudad de Rosario de la empresa lácteos Verónica.","09/04/2026","04/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261402"
"Decreto Concejo Municipal",69288,2026,"Declarase de Interés Municipal el festival gastronómico Burgerland 2.0 edición 2026","09/04/2026","21/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262805"
"Decreto Concejo Municipal",69286,2026,"Declarase de Interés Municipal el 45 aniversario del histórico ""Bar Lido""","09/04/2026","04/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261248"
"Decreto Concejo Municipal",69283,2026,"DECLARA DE INTERÉS MUNICIPAL LA REALIZACIÓN DEL 2º FORO DE LA CONSTRUCCIÓN ORGANIZADO POR CONVERGE.-","09/04/2026","22/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259914"
"Decreto Concejo Municipal",69275,2026,"Declárese visitante distinguido de la ciudad de Rosario al gran maestro Choi Jung Hwa.","09/04/2026","20/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260501"
"Decreto Concejo Municipal",69273,2026,"Interés Municipal. 4ta. edición Asamblea Federal de Mujeres, Lesbianas, Bisexuales, Travestis, Trans, No Binarias, Intersex y otras identidades y expresiones de género Afrodescendientes de y en Argentina. Declaración.","09/04/2026","21/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260901"
"Decreto Concejo Municipal",69268,2026,"Declarase de Interés Municipal al desfile de Lanka Modls-Edición 22.","09/04/2026","21/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=262806"
"Decreto Concejo Municipal",69267,2026,"Encomiendase al D.E.M. que evalué la implementación de la campaña denominada ""DOS HORAS MENOS DE CELU, DOS HORAS MAS DE DEPORTE"".","09/04/2026","14/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259929"
"Decreto Concejo Municipal",69261,2026,"Tarifa Gerencial para Servicio Público de Remises. Creación.","09/04/2026","15/04/2026",2031,2026,"23/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260024"
"Decreto Concejo Municipal",69233,2026,"Declárese de Interés Municipal el ""Torneo Nacional de Clubes Categoría Senior y Master""","09/04/2026","23/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260844"
"Decreto Concejo Municipal",69227,2026,"Declarase de Interés Municipal el evento ""Somos Pymes Summit-Inteligencia Artificial para Pymes-Rosario"", a realizarse el día 21 de abril de 2026","09/04/2026","04/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261247"
"Decreto Concejo Municipal",69226,2026,"Declarase piloto distinguido de la ciudad de Rosario, al Sr. Thomas Riccardi en reconocimiento a su destacada trayectoria como piloto de Turismo Carretera.","09/04/2026","20/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260502"
"Decreto Concejo Municipal",69206,2026,"Modificase el texto del Visto del Decreto 68003 emitido por este Concejo Municipal según se detalla","09/04/2026","04/05/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=261351"
"Decreto Concejo Municipal",69168,2026,"Visitante distinguido. Dr. Eduardo Tavani. Declaración.","09/04/2026","21/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260896"
"Decreto Concejo Municipal",69159,2026,"Declarase Empresa Distinguida a Marta Anchaba.","19/03/2026","10/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259570"
"Decreto Concejo Municipal",69148,2026,"Declarese de interés municipal las actividades que se realizarán en el marco del 44 aniversario de CUDAIO, a cumplise el 19 de marzo del corriente año.","19/03/2026","01/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260132"
"Decreto Concejo Municipal",69131,2026,"Permisionarios. Explotación embarcaciones a pedal y botes a remo. Lago Parque Independencia. Nueva tarifa. Autorización.","19/03/2026","10/04/2026",2027,2026,"16/04/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259535"
"Decreto Concejo Municipal",69126,2026,"Declárese de interés municipal la ""jornada profesional: ATM, Bruxismo y Sueño"".","19/03/2026","06/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260129"
"Decreto Concejo Municipal",69123,2026,"Otorgase diploma de honor al boxeadro Leandro ""La Goya"" Medina.","19/03/2026","06/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259237"
"Decreto Concejo Municipal",69121,2026,"Declarase de Enteres Municipal la World Soybean Research Conference XII 2027","19/03/2026","10/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=259567"
"Decreto Concejo Municipal",69068,2026,"Declarase de Interés Municipal el evento ""Expoevento Red del Sol 2026""","05/03/2026","16/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258628"
"Decreto Concejo Municipal",69067,2026,"Declárese de interés municipal la 15 campaña de concientización por el día internacional y nacional de autismo, ""Rosario habla de autismo"".","05/03/2026","11/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260128"
"Decreto Concejo Municipal",69064,2026,"Interés Municipal. Evento Ellas Lideran Santa Fe. Declaración.","05/03/2026","12/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258563"
"Decreto Concejo Municipal",69061,2026,"Declárese de interés municipal la campaña de concientización ""ponete la camiseta - un solo mundo, muchos corazones"".","05/03/2026","11/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260126"
"Decreto Concejo Municipal",68968,2026,"Servicio Público de Taxis. Tarifa. Incremento. Disposición.","26/02/2026","03/03/2026",2002,2026,"03/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257708"
"Decreto Concejo Municipal",68967,2026,"Servicio Público de Remises. Tarifa. Incremento. Disposición.","26/02/2026","03/03/2026",2002,2026,"03/03/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257709"
"Decreto Concejo Municipal",68965,2026,"Declarase de Interés municipal las actividades a realizarse en el marco del 30 aniversario del Instituto de Desarrollo Regional (IDR)","26/02/2026","12/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258629"
"Decreto Concejo Municipal",68963,2026,"Interés Municipal. Actos Conmemoración Día Internacional de las Mujeres Lesbianas, Bisexuales, Travestis, Trans, Afro, Indígenas, Originarias y No Binaries.","26/02/2026","04/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258566"
"Decreto Concejo Municipal",68962,2026,"Otorgase Diploma de Honor al Instituto de Desarrollo Regional (IDR) por su 30 aniversario.","26/02/2026","12/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258635"
"Decreto Concejo Municipal",68959,2026,"Declárase de Interés Municipal el evento ""Remada Contracorriente. Salvemos el Paraná y sus Humedales, en Defensa del Agua, la Vida y la Soberanía"", organizado por el Foro por la Recuperación del Paraná y el espacio Remar Contra Corriente","26/02/2026","05/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258872"
"Decreto Concejo Municipal",68958,2026,"Declarase Empresa Distinguida de la ciudad de Rosario a ""TYNA""","26/02/2026","12/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258623"
"Decreto Concejo Municipal",68954,2026,"Declarase de Interés Municipal la Jornada Pública de alimentar ciudades ""Diálogo para modelo alimentario saludable y sostenible""","26/02/2026","12/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258616"
"Decreto Concejo Municipal",68952,2026,"Declárese de interés municipal la campaña ""romper la curva"".","26/02/2026","04/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260122"
"Decreto Concejo Municipal",68951,2026,"Declárese de Interés Municipal el ""Rosario Challenger 125"".","26/02/2026","05/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258210"
"Decreto Concejo Municipal",11883,2026,"Declárese visitante distinguido de la ciudad de Rosario al gran maestro Choi Jung Hwa.","09/04/2026","20/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260500"
"Decreto Concejo Municipal",6420,2026,"Declárese de Interés Municipal el ""Rosario Challenger 125""","26/02/2026","05/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=258209"
"Decreto Concejo Municipal",145,2026,"AUTORIZA EXCEPCIONALMENTE Ingreso al inmueble sito en calle Massa Elsa ""Chiche, cuyos titulares registrales son GODOY, Débora y CÓRDOBA, Mario Daniel,a fin de realizar tareas de limpieza, desmalezamiento y cerramiento","23/06/2026",,,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=263622"
"Decreto Concejo Municipal",69128,2025,"Otorguese diploma de honor a la Sra. Marisol Mateo.","19/03/2026","06/04/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260130"
"Decreto Concejo Municipal",68942,2025,"Decreto N° 67.773. Modificación.","18/12/2025","29/12/2025",1975,2026,"12/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256113"
"Decreto Concejo Municipal",68935,2025,"Interés Municipal. Actividades y Acto Homenaje Víctimas del 2001. Rosario y el país. Declaración.","18/12/2025","30/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256509"
"Decreto Concejo Municipal",68931,2025,"Interés Municipal al programa ""Mañana Express"". Declaración.","18/12/2025","13/01/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256156"
"Decreto Concejo Municipal",68909,2025,"Declárase Institución Distinguida de la ciudad de Rosario, al
Instituto Superior Particular Incorporado de Ciencias Humanas N* 4.025, en su
aniversario número 40, valorando su permanente apuesta a la educación de calidad.","18/12/2025","08/01/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257494"
"Decreto Concejo Municipal",68877,2025,"Declarase de Interés Municipal el Podcats ""De que viven?"", por constituir un espacio de referencia para la difusión, promoción y puesta en valor del ecosistema emprendedor de la ciudad de Rosario.","04/12/2025","29/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257653"
"Decreto Concejo Municipal",68867,2025,"Declárese deportista distinguido de la ciudad de Rosario a Jorge Baraguid, en reconocimiento a su destacada trayectoria, sus logros nacionales e internacionales en la motonautica y su aporte al prestigio del deporte argentino.","04/12/2025","29/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256436"
"Decreto Concejo Municipal",68866,2025,"Declárese de interés municipal a la maratón dorada y las act. org. los días 7 y 8 de feb. de 2026. en el marco del mes dorado del cáncer infantil, por su valioso aporte a la concientización social, la solidaridad y el acompañamiento.","04/12/2025","02/03/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260121"
"Decreto Concejo Municipal",68861,2025,"Declárese de Interés Municipal las actividades de prevención en Seguridad Acuática que desarrollara la Esc. de Guardavidas del Instituto de Act. Deportivas el día 7 de diciembre de 2025 en Calle Recreativa Rosario.","04/12/2025","29/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256330"
"Decreto Concejo Municipal",68808,2025,"Encomiendase al D.E.M. para que dé cumplimiento a lo establecido en el Decreto Nº 66404 aprobado el 31 de octubre de 2024.","04/12/2025","18/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260118"
"Decreto Concejo Municipal",68782,2025,"Declarase de Interés Municipal la 90 Edición del ""Campeonato Abierto del Litoral"" el cual se disputara entre los días 25 al 29 de noviembre en el Rosario Golf Club.","27/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255267"
"Decreto Concejo Municipal",68775,2025,"Declarase de Interes Municipal la charla organizada por el colectivo Mas Rio Menos Basura y el Ciclo de Ecología, a realizarse el dia 28/11 en el Salon Norte de la Sede de Gobierno de la UNR con motivo de su décimo aniversario","27/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255466"
"Decreto Concejo Municipal",68771,2025,"Declarase Institución Distinguida a la Asoc. Civil Mujeres Emprendedoras del Barrio la Ceramica.","27/11/2025","16/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255440"
"Decreto Concejo Municipal",68770,2025,"Declarase Empresario Distinguidos de la Ciudad de Rosario al Dr. Cp. Carlos Angel Prestipino, al Sr. Roberto Lazzaro y al  Sr. Miguel Angel Milano.","27/11/2025","16/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255438"
"Decreto Concejo Municipal",68760,2025,"Declarase ciudadano distinguido post mortem de la ciudad de Rosario, a Fernando Nicolás Berardi, por haber hecho posible, a través de su legado solidario, la adquisición de la primera sede de CENAIH.","27/11/2025","11/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257314"
"Decreto Concejo Municipal",68730,2025,"Declarase de Interés Municipal el 3er. Congreso Internacional de Hostel.","20/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255266"
"Decreto Concejo Municipal",68729,2025,"Declarase de interés municipal la labor desarrollada por la organización Farmacéuticos Solidarios, por su valiosos aporte a la promoción de la salud, la solidaridad y el cuidado ambiental de la comunidad.","20/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257313"
"Decreto Concejo Municipal",68715,2025,"Interés Municipal. Jornada organizada por Mujeres de Negro. Declaración.","20/11/2025","09/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255427"
"Decreto Concejo Municipal",68712,2025,"EXPTE. N° 40828-C-25. DECLARACION DE INSTITUCION BENEMERITA DE LA CIUDAD DE ROSARIO A CARITAS ROSARIO, POR SU AMPLIA TRAYECTORIA.","20/11/2025","24/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=256090"
"Decreto Concejo Municipal",68683,2025,"Declarase de Interés Municipal el evento organizado por el influencer ""Benja Calero"" que se desarrollara el día 21/11/25.","13/11/2025","16/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255436"
"Decreto Concejo Municipal",68681,2025,"Declárase de Interés Municipal la XXXVI Conferencia Académica Permanente de Investigación Contable (CAPIC). Se llevarán a cabo los días 12, 13 y 14 noviembre en la Universidad Nacional de Rosario - Facultad de Ciencias Económicas y Estadística.","13/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255345"
"Decreto Concejo Municipal",68678,2025,"Declarase visitante distinguida de la ciudad de Rosario a la deportista Noemi Elizabeth Prone.","13/11/2025","11/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254893"
"Decreto Concejo Municipal",68675,2025,"Interés Municipal. Cena Anual de la Asociación de Bomberos Voluntarios de Rosario. Declaración.","13/11/2025","03/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255251"
"Decreto Concejo Municipal",68672,2025,"Declarase de interés municipal el 40 Congreso Naci. de medicina Gral., equipos de salud y encuentros con la comunidad.","13/11/2025","27/02/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=260115"
"Decreto Concejo Municipal",68666,2025,"Declarase de Interés Municipal la 5 y ultima fecha del primer Campeonato de Remo Promocional de la Asoc. Rosarina de Remo.","13/11/2025","11/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254891"
"Decreto Concejo Municipal",68664,2025,"Declarase de Interés Municipal la carrera ""Recorre-UNR-Segunda Edición"" a realizarse el día domingo 16 de noviembre de 2025 en la ciudad de Rosario.","13/11/2025","11/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254892"
"Decreto Concejo Municipal",68648,2025,"Declarese Empresa Distinguida de la ciudad de Rosario a Ebonit S.A., en reconocimiento a su trayectoria en el sector industrial, su aporte a la produccion regional y su compromiso con la innovación y el desarrollo tecnológico hacia el cordon industrial","13/11/2025","16/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255442"
"Decreto Concejo Municipal",68647,2025,"Declarase de Interés Municipal la 33 Edición del Campeonato Nacional de Wushu Kung Fu, a desarrollarse los días 15 y 16 de noviembre de 2025 en la sede del Club Provincial de la ciudad de Rosario.","13/11/2025","04/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255268"
"Decreto Concejo Municipal",68645,2025,"Declarese de Interés Municipal a la ""Maratón Dia del Vecino"" a realizarse el día domingo 7 de diciembre 2025, por ser un evento que fomenta al vecinalismo como al deporte en la ciudad.","13/11/2025","26/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255201"
"Decreto Concejo Municipal",68641,2025,"Declarase de interés municipal la campaña ""Más Luces, Menos Ruidos"" impulsada por la Org. TGD Padres Rosario TEA, a realizarse el día 20 de diciembre 2025.","13/11/2025","26/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257312"
"Decreto Concejo Municipal",68640,2025,"Otorgase diploma de honor a Diego Miranda, IV Dan, por su representación en el Jesolo 2025, obteniendo medalla de oro y plata, realizado en Italia del 5 al 13 de octubre 2025.","13/11/2025","26/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255203"
"Decreto Concejo Municipal",68638,2025,"Declárase de Interés Municipal las ""23° Jornadas Nacionales Tributarias, Previsionales, Laborales y Agropecuarias. Se llevarán a cabo los días 13 y 14 noviembre modalidad presencial y online. Rosario","13/11/2025","26/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255339"
"Decreto Concejo Municipal",68637,2025,"Periodista Distinguido. Alejandro Bonalumi. Declaración.","13/11/2025","12/12/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255325"
"Decreto Concejo Municipal",68587,2025,"Declarase de Interés Municipal la primera edicion de la Caminata Celeste de Rosario bajo el lema ""La Prevención También es Cosa de Hombres"".","13/11/2025","11/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255202"
"Decreto Concejo Municipal",68580,2025,"Interés Municipal. Encuentro Federal de Personas con Discapacidad - FAIDIS 2025. Declaración.","30/10/2025","06/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254665"
"Decreto Concejo Municipal",68579,2025,"Declarase de Interés Municipal el encuentro Startup Weekend Rosario 2025 a realizarse de 14 al 16 de noviembre, por su contribución al desarrollo de la innovación y emprendedurismo en la ciudad","30/10/2025","11/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254495"
"Decreto Concejo Municipal",68567,2025,"Declarase Empresa Distinguida de Rosario a Grupo Printems","30/10/2025","13/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254489"
"Decreto Concejo Municipal",68561,2025,"Declarase de interés municipal el XXVII Congreso y XLV reunión anual de la Sociedad de Biología de Rosario, a realizarse el día 27 y 28 de noviembre de 2025.","30/10/2025","06/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257311"
"Decreto Concejo Municipal",68556,2025,"Declarase de Interés Municipal la Maratón del Club Atlético Newell's Old Boys, que se realizara el día 9 de noviembre del corriente año.","30/10/2025","07/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255522"
"Decreto Concejo Municipal",68555,2025,"Declarase de interés municipal la segunda edición de la ""Caminata roja"" en concientización por el día del accidente cerebrovascular que se desarrolla en la ciudad de Rosario el día 9 de noviembre.","30/10/2025","06/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257310"
"Decreto Concejo Municipal",68516,2025,"EXPTE. N° 36675-C-25. DECLARACION DE INT. MUNIC. A LA 2° EDICION DEL PROGRAMA ""NUTRICION Y EL DEPORTE COMO MOTORES DE INCLUSION"", IMPULSADO POR EL BANCO DE ALIMENTOS ROSARIO.","30/10/2025","03/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254761"
"Decreto Concejo Municipal",68510,2025,"Interés Municipal. Clase Magistral sobre el funcionamiento del Juicio por Jurado. 29 de octubre. Universidad Católica Argentina. Declaración.","16/10/2025","04/11/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254007"
"Decreto Concejo Municipal",68502,2025,"Declarase de Interés Municipal el XXXI Encuentro Infantil de Rugby ""Charlie Imbert"", a realizarse el día 1 de noviembre del 2025 en el Campo Deportes ""Hugo Vercelli"" del Club Atlético Rosario.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254149"
