"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto - Ordenanza",1182,1976,"Código Urbano. Sección 5º. Calle Circunvalación. Tramo Esteban de Luca-Lamadrid. Prolongación. Supresión. Calle Olegario V. Andrade. Trazado oficial. Tramo Pavón- Ayacucho. Prolongación. Incorporación.","08/12/1976",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34545"
"Decreto - Ordenanza",818,1976,"Código Urbano. Sección 3º. Distrito G 1. Tintorerías. Limitaciones. Elaboración de soda. Establecimientos. Pequeña escala. Calidades de ocupación.","06/07/1976",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34548"
"Decreto - Ordenanza",660,1976,"Venta callejera. Requisitos. Obligaciones. Prohibiciones.","22/06/1976",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=32987"
"Decreto - Ordenanza",47888,1973,"Código Urbano. Sección 5º. Trazado vial. Tramo Bv. 27 de Febrero. Avda-Provincias Unidas-Calle Emilia Bertole-Avda. de Circunvalación. Expediente Nº 25189-A-72.","22/05/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34311"
"Decreto - Ordenanza",47642,1973,"Barrio Parque Field. Calle Nº 18. ""Prof. Dr. Mariano R. Castex"". Nueva designación.","25/04/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46257"
"Decreto - Ordenanza",47614,1973,"Código Urbano de la Ciudad de Rosario.","18/04/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34313"
"Decreto - Ordenanza",47553,1973,"Ordenanza Nº 1838/65. Obras de Pavimentación. Modificación.","11/04/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=47127"
"Decreto - Ordenanza",47378,1973,"Seguro y Subsidio Mutual Municipal. Texto legal y básico. Aprobación.","23/03/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37176"
"Decreto - Ordenanza",47160,1973,"Calle del Lago. ""Sacerdote Marcelino Champagnat"". Nueva designación.","28/02/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45813"
"Decreto - Ordenanza",47153,1973,"Código Urbano. Sección 3º. Distrito Industrial J 1-8. Trazado vial. Modificación. Aprobación. Expediente Nro. 22.103-G-72.","28/02/1973",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34318"
"Decreto - Ordenanza",46542,1972,"Ruidos molestos. Innecesarios. Excesivos. Mediciones. Procedimientos.","21/12/1972",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-46542-1972"
"Decreto - Ordenanza",46252,1972,"Código Urbano. Sección 5º. Trazado vial. Aprobación. Expte. Nº 23.518-P-72.","25/10/1972",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-46252-1972"
"Decreto - Ordenanza",44834,1972,"Publicaciones. Diarios. Revistas. Afines. Exhibición. Venta. Permisos. Requisitos. Prohibiciones.","18/04/1972",,,,"SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/decreto-ordenanza-nb0-44834-72"
"Decreto - Ordenanza",44365,1972,"Código Urbano. Exposición de viviendas prefabricadas. Radicación. Requisitos.","20/01/1972",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34310"
"Decreto - Ordenanza",43979,1971,"Código Urbano. Prototipo Nº 40  (Concesionarias oficiales de automóviles nuevos). Emplazamiento. Distritos genéricos A y B.","18/11/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34305"
"Decreto - Ordenanza",43852,1971,"Código Urbano. Sección 5º. Trazado vial. Área La República -García del Cosio - Juan José Paso - Juárez Celman. Aprobación.","27/10/1971",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-43852-1971"
"Decreto - Ordenanza",43611,1971,"Código Urbano. Talleres de joyería. Distritos A1, A2, B2, C2 y D2. Emplazamiento. Autorización. Actividad manual y/o mecánica. Maquinarias. Límite de potencia. Dirección de Electricidad y Mecánica. Predios linderos. Perjuicios. Verificación.","06/09/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34344"
"Decreto - Ordenanza",43452,1971,"Avenida Velódromo. ""Mariscal Francisco Solano López"". Nueva designación.","19/08/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45761"
"Decreto - Ordenanza",43060,1971,"Código Urbano. Sección 5º. Pasajes. Creación. Expte. Nº 21.902-C-70","28/06/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34297"
"Decreto - Ordenanza",42812,1971,"Pasaje C. Manzana 403. ""Calixto A. Lassaga"". Nueva designación. Pasaje D. Manzana 404. ""Juan Taltavull"". Nueva designación.","17/05/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45812"
"Decreto - Ordenanza",42770,1971,"Código Urbano.Sección 8º. Prototipo Nº 45 (Taller de arenado en general).","12/05/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34316"
"Decreto - Ordenanza",42764,1971,"Código Urbano. Sección 5º. Sector. Bv. Seguí - Vías F.C.G.M.B. - Camino de ""Las Animas"" - Av. Rouillón. Trazado vial. Aprobación.","11/05/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34299"
"Decreto - Ordenanza",42730,1971,"Código Urbano. Distritos Urbanos Genéricos A y B. Laboratorios de prueba diesel. Actividad complementaria de comercio. Radicación. Autorización.","07/05/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34342"
"Decreto - Ordenanza",42724,1971,"Código Urbano. Sección 3º. Trazado vial. Modificación. Expte. Nº37797-4-70.","06/05/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34272"
"Decreto - Ordenanza",42517,1971,"Diarios. Revistas. Venta. Vendedores ambulantes. Colocación de mesas en las aceras. Requisitos.","13/04/1971",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-42517-1971"
"Decreto - Ordenanza",42434,1971,"Código Urbano. Sección 6º. Exposición y ventas de materiales de construcción a cielo abierto. Instalación. Autorización. Carácter precario. Permiso renovable. Requisitos.","05/04/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34491"
"Decreto - Ordenanza",42316,1971,"Código Urbano. Sección 6º. Prototipo Nº 40. Casas rodantes. Artículos para camping. Exposición. Venta. Radicación. Autorización. Distritos Genéricos G. Arterias. Requisitos.","22/03/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34367"
"Decreto - Ordenanza",42288,1971,"Código Urbano. Sección 3º. Distritos transitorios F 3-15 y F2-5. Modificación. Distrito jardín G 1-11. Distrito arteria F2-39 y E 2-39. Creación. Distrito I 1-1. Deslinde. Modificación. Sección 5º. Trazado vial. Aprobación.","18/03/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34302"
"Decreto - Ordenanza",42257,1971,"Parque independencia. Avenida Las Tipas. ""Mariscal Francisco Solano López"". Nueva denominación.","12/03/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=48823"
"Decreto - Ordenanza",42147,1971,"Ordenanza Nº 1838/65. Obras de Pavimentación. Modificación.","24/02/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=47129"
"Decreto - Ordenanza",42017,1971,"Calle Camino de los Eucaliptus. ""Dr. Fernando R. Ruiz"". Nueva designación.","08/02/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=45760"
"Decreto - Ordenanza",41876,1971,"Código Urbano. Sección 6º. Prototipos Nº 22, 25 y 26. Clubes Sociales y Deportivos. Emplazamiento. Autorización. Carácter precario.","15/01/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34492"
"Decreto - Ordenanza",41831,1971,"Código Urbano. Talleres de gomería. Superficie mínima. Acera. Calzada. Trabajos. Prohibición.","12/01/1971",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34368"
"Decreto - Ordenanza",41487,1970,"Código Urbano. Sección 8º. Prototipo Nº 34 (Laboratorios). Laboratorios de Especialidades Medicinales. Instalación. Autorización. Distritos urbanos genéricos A, B y C2.","16/11/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34317"
"Decreto - Ordenanza",41442,1970,"Calle Tupungato. ""Regimiento 11"". Nueva designación.","06/11/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46258"
"Decreto - Ordenanza",41380,1970,"Código Urbano.Sección 6º. Prototipo Nº 32. Clínicas de reposo. Distritos B1 y B2. Prohibiciones.","28/10/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34269"
"Decreto - Ordenanza",41213,1970,"Cementerios. Regalameto General.","01/10/1970",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-41213-1970"
"Decreto - Ordenanza",41183,1970,"Pasaje Milton. ""Prof. Arq. Víctor Dellarole"". Nueva designación.","24/09/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46259"
"Decreto - Ordenanza",41106,1970,"Código Urbano. Talleres de cerrajería del automóvil. Emplazamiento. Autorización. Distritos B1 y B2. Requisitos.","11/09/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34304"
"Decreto - Ordenanza",41103,1970,"Código Urbano. Oficinas de representaciones. Radicación. Autorización. Distritos Urbanos G1. Requisitos.","11/09/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34308"
"Decreto - Ordenanza",41099,1970,"Código Urbano. Talleres de metalúrgica liviana. Instalación de guillotinas. Autorización. Ampliación. Distritos D1 y D2. Características de diseño.","11/09/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34307"
"Decreto - Ordenanza",41027,1970,"Código Urbano. Sección 3º. Talleres manuales de tapicería de automóviles. Emplazamiento. Autorización. Distrito B1 y B2. Requisitos.","04/09/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34298"
"Decreto - Ordenanza",40863,1970,"Código Urbano. Sección 3º. Distritos Reservas y de reestructuración ferroviaria. R1-4. R2-3. R2-4. R2-5. R5-3. R5-5. R5-7. K. Modificación.","13/08/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34267"
"Decreto - Ordenanza",40836,1970,"Código Urbano. Sección 3º. Talleres manuales de tapicería de muebles. Instalación. Distritos Urbanos B1 y B2. Requisitos.","10/08/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34490"
"Decreto - Ordenanza",40829,1970,"Código Urbano. Sección 5º. Zona avenidas Arijón - Ovidio Lagos - Circunvalación - Trazado vial. Planificación graficada expediente               nro. 16.480-D-70. Aprobación.","10/08/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34112"
"Decreto - Ordenanza",40741,1970,"Código Urbano. Distrito A y B. Pequeños depósitos. Emplazamiento. Requisitos.","29/07/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34273"
"Decreto - Ordenanza",40665,1970,"Código Urbano. Sección 3º. Distrito R5-8. Deslindes. Modificación. Distrito E1-30. Creación. Pasaje Güiraldes. Ancho oficial. Ampliación. Pasaje vehicular. Creación. Pasaje Tafí. Prolongación.","17/07/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34312"
"Decreto - Ordenanza",40631,1970,"Código Urbano. Sección 3º.División y Urbanización de Tierras. Zonas IV y  V. Deslindes. Modificación. Distritos. F3-1 a F3-4. Supresión. Distrito Rural. Modificación. Distrito G1-10. Creación.Usos. Régimen edilicio. Loteos. Varios.","13/07/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34270"
"Decreto - Ordenanza",40467,1970,"Ordenanza Nº 1838/65. Obras de Pavimentación.Modificación.","23/06/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=47126"
"Decreto - Ordenanza",40424,1970,"Av. Mendoza. Tramo Este-Oeste. ""San José de Calasanz"". Nueva designación.","17/06/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46261"
"Decreto - Ordenanza",40357,1970,"Calle 25 de Diciembre. Tramo Córdoba-AvBelgrano. ""Pasaje Arquitecto Ángel Guido"". Nueva designación.","08/06/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46262"
"Decreto - Ordenanza",40338,1970,"Código Urbano. Sección 6º. Protipo Nº 39 (Comercios Mayoristas). Emplazamiento. Autorización. Distritos A1, A2, B1, B2, C1 y D1.","08/06/1970",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-40338-1970"
"Decreto - Ordenanza",40050,1970,"Código Urbano. Sección 3º. Talleres metalurgia liviana. Guillotinas. Circuito hidraúlico reductor vibraciones. Emplazamiento. Autorización. Distritos E1 y E2 (prototipo nº45).","24/04/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34111"
"Decreto - Ordenanza",39649,1970,"Kioscos. Funcionamiento. Prohibiciones.","23/02/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234"
"Decreto - Ordenanza",39641,1970,"Código Urbano. Distrito Industrial J2-2. Distrito Transitorio F3-21/F2-11. Trazado oficial. Aprobación.","23/02/1970",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34275"
"Decreto - Ordenanza",39444,1969,"Código Urbano. Droguerías. Perfumerías. Mayoristas. Actividades similares. Prototipo Nº 35. Asignación.","23/10/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34199"
"Decreto - Ordenanza",39103,1969,"Código Urbano. Sección 6º. Actividades industriales. Radicación. Prohibición. Excepción.","17/11/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34262"
"Decreto - Ordenanza",39008,1969,"Código Urbano. Distritos Industriales. Subdistritos Industriales.  Actividad comercial. Instalación.","03/11/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34206"
"Decreto - Ordenanza",39000,1969,"Guardería de ancianos. Habilitación. Funcionamiento.","03/11/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=302"
"Decreto - Ordenanza",38944,1969,"Código Urbano. Sección 6º. Prototipo Nº 35 (Comercios Minoristas). Droguerías. Perfumerías. Mayoristas. Actividades similares.","23/10/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34489"
"Decreto - Ordenanza",38899,1969,"Código Urbano. Sección 5º. Calle. Creación. Ancho oficial. Calle Casilda. Trazado vial. Tramo Avda. Provincias Unidas - Calle creada. Anulación.","20/10/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34188"
"Decreto - Ordenanza",38871,1969,"Piletas de natación. Uso público. Permiso. Obligaciones. Medidas de Prevención y Seguridad.","18/10/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-38871-1969"
"Decreto - Ordenanza",38861,1969,"Código Urbano. Sección 5º. Calles. Perú. Fraga. Dean Funes. Uruguay. Trazado. Tramos. Anulación. Calle Cullen. Fraga. Trazado oficial. Modificación. Ancho oficial. Pasaje. Creación. Ancho oficial.","13/10/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34343"
"Decreto - Ordenanza",38735,1969,"Código Urbano. Institutos de Psicología  Asistencial. Usos similares. Prototipo Nº 17. Asimilación.","25/09/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34348"
"Decreto - Ordenanza",38695,1969,"Código Urbano. Sección 6º. Casas de velatorios. Prototipo Nº 15. Distritos  A1 y A2. Instalación. Radicación.","16/09/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34196"
"Decreto - Ordenanza",38590,1969,"Código Urbano.  Urbanización. Barrio Larrea. Areas colindantes. Aprobación. Sección 5º. Calle. Creación. Ancho oficial.  Av. Génova. Tramo. Ancho oficial.","02/09/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-38590-1969"
"Decreto - Ordenanza",38515,1969,"Código Urbano. Sección 6º. Depósitos subterraneos de combustibles. Prototipo Nº 43. Asimilación.","25/08/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34197"
"Decreto - Ordenanza",38471,1969,"Código Urbano. Garages. Depósitos. Actividades anexas. Negocios de Pompas Fúnebres. Prototipo Nº 15.","18/08/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34195"
"Decreto - Ordenanza",38470,1969,"Código Urbano. Sección 3º. Talleres de calzado. Distritos A-1, A-2, B-2, C-2  y D-2. Localización. Requisitos.","18/08/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34204"
"Decreto - Ordenanza",38450,1969,"Pasaje 13 de Agosto. Designación.","08/08/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46263"
"Decreto - Ordenanza",38440,1969,"Código Urbano. Sección 5º. Planificación vial. Sección Catastral 5º. Sector. Av. Batlle y Ordónez - Av. San Martín - Av. Circunvalación. Aprobación.","11/08/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-38440-1969"
"Decreto - Ordenanza",38306,1969,"Código Urbano. Asistencia Médica. Prototipo Nº 32. Institutos Médicos Asistenciales. Consultorios Externos. Distritos. A1. A2.Actividades de internación. Prohibición.","22/07/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34203"
"Decreto - Ordenanza",38266,1969,"Código Urbano. Sección 3º. Talleres de confección de ropa. Distritos A-1, A-2 y B-2. Instalación. Requisitos.","21/07/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34201"
"Decreto - Ordenanza",38264,1969,"Código Urbano. Sección 6º. Prototipo Nº 45. Herrerías de caballo. Instalación. Distritos. Prohibición.","21/07/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34202"
"Decreto - Ordenanza",38255,1969,"Negocios. Establecimientos. Habilitaciones. Traslados. Autoridad competenete.","18/07/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-38255-1969"
"Decreto - Ordenanza",38214,1969,"Código Urbano. Sección 6º. Prototipo Nº 46. Talleres de prótesis dental. Localización. Autorización.Requisitos. Extensión.","10/07/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34266"
"Decreto - Ordenanza",38091,1969,"Código Urbano.  Sección 5º. Calle Riobamba entre Av. Pcias. Unidas y Calle Campbell. Lado sur. Retiro de edificación. Servidumbre de jardín.","19/06/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34347"
"Decreto - Ordenanza",37983,1969,"Código Urbano. Sección 6º. Prototipo Nº 46. Talleres de Joyería. Distritos A1, A2, B2, C2 y D2. Emplazamiento. Autorización.","30/05/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34207"
"Decreto - Ordenanza",37956,1969,"Código Urbano. Sección 3º. Distritos J5-9 y J5-10. Régimen de transitoriedad. Supresión. Distrito de reserva R5-1. Nomenclatura definitiva. Asignación.","28/05/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34200"
"Decreto - Ordenanza",37955,1969,"Código Urbano. Taller de tintorería. Distritos. A1. A2. B1.Instalación. Autorización.","28/05/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34198"
"Decreto - Ordenanza",37948,1969,"Código Urbano. Sección 5º. Calles. Marco Polo. Frías. Amalfi. Prolongación. Pasajes. Creación. Ancho oficial. Pasaje Sinópolis. Prolongación. Ancho oficial.","28/05/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34345"
"Decreto - Ordenanza",37937,1969,"Parques Independencia, Leandro N. Alem, Monumento Nacional a la Bandera, Plaza Sarmiento. Paradas fijas. Ventas. Permiso. Otorgamiento.","26/05/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46249"
"Decreto - Ordenanza",37897,1969,"Código Urbano. Sección 5º. Trazado vial. Zona. Aprobación. Sección 3º. Distritos G 3-6, I 1-9, F 3-8 y F 1-5. Modificación. Proyecto de División y Urbanización de Tierras. Modificación.","19/05/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-37897-1969"
"Decreto - Ordenanza",37755,1969,"Código Urbano. Sección 6º.  Plantas automáticas de panificación. Prototipo Nº 46. Rubro. Comercio Minorista. Prototipo Nº 35.","23/04/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34205"
"Decreto - Ordenanza",37581,1969,"Código Urbano. Sección 6º. Clubes Sociales. Prototipo Nº 22. Distritos C1, D1, E1, F1, F2, F3, G1, G2, G3 y H3. Clubes Atléticos. Instalaciones Cubiertas. Distritos F2, F3, G2 y G3.","18/03/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34191"
"Decreto - Ordenanza",37501,1969,"Código Urbano. Talleres de imprenta. Emplazamiento. Autorización. Distritos A1, A2, B1, B2, C2 y D2.","07/03/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34192"
"Decreto - Ordenanza",37268,1969,"Código Urbano. Sección 6º. Distritos. Sub-distritos industriales. Radicaciones.  Prohibición.","21/01/1969",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-37268-1969"
"Decreto - Ordenanza",37263,1969,"Código Urbano.Sección 3º-5º.Trazado Vial.Av. Uriburu-Av. de Circunvalación-F.C.N.G.M.B.-camino viejo a Soldini-límite administrativo del Municipio.Aprobación.DistritoG3-9.Distrito I1-11.Zonas IIA-I-IV.Modificación.DistritoTransitorioF3-29/F2-19.Creación.","21/01/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34147"
"Decreto - Ordenanza",37187,1969,"Código Urbano. Sección 5º. Trazado oficial. Calles. Creación. Prolongación. Ancho oficial.  Supresión. Ensanche. Pasajes. Creación. Ancho oficial.","07/01/1969",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34271"
"Decreto - Ordenanza",37126,1968,"Código Urbano. Negocios de elaboración de pastas frescas. Prototipo Nº 35. Comercio minorista. Incorporación.","20/12/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34187"
"Decreto - Ordenanza",37098,1968,"Código Urbano.Sección 5º.Paseo Ribereño.Trazado oficial. Modificación.Sección 8º.Sector ribereño.Nuevas líneas de edificación.Sección 3º.Distrito H2-1.Incorporación.Líneas municipales.Retiros.Distrito G.1.Servidumbres de jardín.Calles.Prolongación.","13/12/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34193"
"Decreto - Ordenanza",37073,1968,"Código Urbano. Sección 3º. Distritos. R5-3. R5-4. R5-5. R5-6. R5-7. R5-8. Usos provisorios. Distrito R2-1. Distrito R. Comercios minoristas. Prototipo 35. Prototipo 36.","05/12/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34186"
"Decreto - Ordenanza",37008,1968,"Código Urbano. Sección 6º. Prototipo Nº 47 (Cultivo de plantas, semilleros y oleaginosas - Peladeros de Aves). Depósito de aves y/o animales vivos.  Área. Radicación.  Extensión. Distrito F3. Prototipo 46 (peladeros mecánicos).","22/11/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34184"
"Decreto - Ordenanza",36997,1968,"Calle Miramar. ""Juan Vucetich"". Nueva designación.","22/11/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46266"
"Decreto - Ordenanza",36892,1968,"Barrio Parque Field. Calle Nº 19. ""Brazilia"". Nueva designación.","08/11/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46267"
"Decreto - Ordenanza",36680,1968,"Barrio Fisherton. Calle Nº 1. ""Profesor Aníbal Chizzini"".","27/09/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46268"
